web-scraper-order,web-scraper-start-url,company,company-href,model,model-href
"1555570127-375","https://www.gsmarena.com/","Cat","https://www.gsmarena.com/cat-phones-89.php","S40","https://www.gsmarena.com/cat_s40-7456.php"
"1555570165-833","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi Mix 2S","https://www.gsmarena.com/xiaomi_mi_mix_2s-9067.php"
"1555570140-526","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","5","https://www.gsmarena.com/alcatel_5-9012.php"
"1555570140-539","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Pulsemix","https://www.gsmarena.com/alcatel_pulsemix-8803.php"
"1555570134-453","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 540 Dual SIM","https://www.gsmarena.com/microsoft_lumia_540_dual_sim-7196.php"
"1555570205-1194","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy M20","https://www.gsmarena.com/samsung_galaxy_m20-9506.php"
"1555570205-1261","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J1 mini prime","https://www.gsmarena.com/samsung_galaxy_j1_mini_prime-8397.php"
"1555570165-834","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Redmi Note 5 AI Dual Camera","https://www.gsmarena.com/xiaomi_redmi_note_5_ai_dual_camera-9120.php"
"1555570118-210","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Iconia Talk S","https://www.gsmarena.com/acer_iconia_talk_s-8306.php"
"1555570132-435","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart first 7","https://www.gsmarena.com/vodafone_smart_first_7-8100.php"
"1555570125-344","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","Z10","https://www.gsmarena.com/lava_z10-8624.php"
"1555570137-511","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Axon 7s","https://www.gsmarena.com/zte_axon_7s-8658.php"
"1555570203-1146","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPad Air (2019)","https://www.gsmarena.com/apple_ipad_air_(2019)-9638.php"
"1555570165-816","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi Mix 3","https://www.gsmarena.com/xiaomi_mi_mix_3-9378.php"
"1555570190-1001","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Aristo 2","https://www.gsmarena.com/lg_aristo_2-9047.php"
"1555570145-633","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","4G Playbook HSPA+","https://www.gsmarena.com/blackberry_4g_playbook_hspa+-3900.php"
"1555570205-1270","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy C10","https://www.gsmarena.com/samsung_galaxy_c10-8718.php"
"1555570121-278","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Grand 5.5 HD II","https://www.gsmarena.com/blu_grand_5_5_hd_ii-8952.php"
"1555570101-20","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Compass","https://www.gsmarena.com/plum_compass-8480.php"
"1555570203-1160","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Series 3","https://www.gsmarena.com/apple_watch_series_3-8860.php"
"1555570172-941","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 12","https://www.gsmarena.com/htc_desire_12-9071.php"
"1555570101-27","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Ram 4","https://www.gsmarena.com/plum_ram_4-8042.php"
"1555570190-1009","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","X power2","https://www.gsmarena.com/lg_x_power2-8584.php"
"1555570137-514","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade A520","https://www.gsmarena.com/zte_blade_a520-8609.php"
"1555570205-1235","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy S9","https://www.gsmarena.com/samsung_galaxy_s9-8966.php"
"1555570147-660","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","E2","https://www.gsmarena.com/meizu_e2-8659.php"
"1555570125-331","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","Z81","https://www.gsmarena.com/lava_z81-9390.php"
"1555570125-357","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","A48","https://www.gsmarena.com/lava_a48-8237.php"
"1555570140-533","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","1T 7","https://www.gsmarena.com/alcatel_1t_7-9094.php"
"1555570190-989","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q8","https://www.gsmarena.com/lg_q8-9285.php"
"1555570205-1246","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J7 V","https://www.gsmarena.com/samsung_galaxy_j7_v-8778.php"
"1555570114-163","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Pop 1s","https://www.gsmarena.com/tecno_pop_1s-9465.php"
"1555570142-578","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone 4 Max ZC520KL","https://www.gsmarena.com/asus_zenfone_4_max_zc520kl-8811.php"
"1555570104-62","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","SL5560 Maverick Pro","https://www.gsmarena.com/verykool_sl5560_maverick_pro-8566.php"
"1555570160-793","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","9 Lite","https://www.gsmarena.com/honor_9_lite-8962.php"
"1555570190-978","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G8 ThinQ","https://www.gsmarena.com/lg_g8_thinq-9540.php"
"1555570172-953","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 10 Lifestyle","https://www.gsmarena.com/htc_desire_10_lifestyle-8276.php"
"1555570111-135","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Jerry","https://www.gsmarena.com/wiko_jerry-9018.php"
"1555570153-726","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","One","https://www.gsmarena.com/oneplus_one-6327.php"
"1555570137-501","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Tempo X","https://www.gsmarena.com/zte_tempo_x-8894.php"
"1555570123-316","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Vdeo 5","https://www.gsmarena.com/micromax_vdeo_5-8576.php"
"1555570108-113","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga Ray 500","https://www.gsmarena.com/panasonic_eluga_ray_500-8870.php"
"1555570145-634","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Playbook Wimax","https://www.gsmarena.com/blackberry_playbook_wimax-3899.php"
"1555570101-36","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Ram Plus","https://www.gsmarena.com/plum_ram_plus-7433.php"
"1555570197-1102","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","222","https://www.gsmarena.com/nokia_222-7516.php"
"1555570140-543","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","A5 LED","https://www.gsmarena.com/alcatel_a5_led-8590.php"
"1555570170-913","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto C Plus","https://www.gsmarena.com/motorola_moto_c_plus-8646.php"
"1555570153-718","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","6T","https://www.gsmarena.com/oneplus_6t-9350.php"
"1555570140-524","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","7","https://www.gsmarena.com/alcatel_7-9291.php"
"1555570151-705","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","NEX A","https://www.gsmarena.com/vivo_nex_a-9231.php"
"1555570170-918","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto E3 Power","https://www.gsmarena.com/motorola_moto_e3_power-8337.php"
"1555570108-105","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","P100","https://www.gsmarena.com/panasonic_p100-9062.php"
"1555570172-938","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","U12 life","https://www.gsmarena.com/htc_u12_life-9179.php"
"1555570151-709","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","X21i","https://www.gsmarena.com/vivo_x21i-9201.php"
"1555570137-486","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia V18","https://www.gsmarena.com/zte_nubia_v18-9133.php"
"1555570160-775","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","10i","https://www.gsmarena.com/honor_10i-9641.php"
"1555570114-170","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Pouvoir 2","https://www.gsmarena.com/tecno_pouvoir_2-9457.php"
"1555570193-1061","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia X Performance","https://www.gsmarena.com/sony_xperia_x_performance-7949.php"
"1555570111-138","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Lenny4","https://www.gsmarena.com/wiko_lenny4-9022.php"
"1555570205-1219","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J4 Core","https://www.gsmarena.com/samsung_galaxy_j4_core-9397.php"
"1555570158-772","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A57","https://www.gsmarena.com/oppo_a57-8468.php"
"1555570125-368","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","A59","https://www.gsmarena.com/lava_a59-8121.php"
"1555570170-924","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G4","https://www.gsmarena.com/motorola_moto_g4-8103.php"
"1555570167-864","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","Tab 7","https://www.gsmarena.com/lenovo_tab_7-8941.php"
"1555570142-557","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone Max Plus (M2) ZB634KL","https://www.gsmarena.com/asus_zenfone_max_plus_(m2)_zb634kl-9634.php"
"1555570118-218","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Predator 8","https://www.gsmarena.com/acer_predator_8-7750.php"
"1555570134-447","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 650","https://www.gsmarena.com/microsoft_lumia_650-7859.php"
"1555570160-784","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","8X","https://www.gsmarena.com/honor_8x-9313.php"
"1555570145-630","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Torch 9850","https://www.gsmarena.com/blackberry_torch_9850-4088.php"
"1555570123-301","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Canvas Selfie 3 Q460","https://www.gsmarena.com/micromax_canvas_selfie_3_q460-8916.php"
"1555570118-245","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Iconia Tab 7 A1-713","https://www.gsmarena.com/acer_iconia_tab_7_a1_713-6343.php"
"1555570145-608","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Classic Non Camera","https://www.gsmarena.com/blackberry_classic_non_camera-7066.php"
"1555570116-195","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Hot 6 Pro","https://www.gsmarena.com/infinix_hot_6_pro-9425.php"
"1555570118-240","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Jade","https://www.gsmarena.com/acer_liquid_jade-6423.php"
"1555570140-548","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Fierce 4","https://www.gsmarena.com/alcatel_fierce_4-8298.php"
"1555570193-1044","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XZ2 Compact","https://www.gsmarena.com/sony_xperia_xz2_compact-9082.php"
"1555570197-1087","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","2","https://www.gsmarena.com/nokia_2-8513.php"
"1555570147-640","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","C9","https://www.gsmarena.com/meizu_c9-9454.php"
"1555570111-149","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Sunny Max","https://www.gsmarena.com/wiko_sunny_max-9027.php"
"1555570121-270","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","X Link","https://www.gsmarena.com/blu_x_link-9132.php"
"1555570121-260","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","C5","https://www.gsmarena.com/blu_c5-9302.php"
"1555570193-1058","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XZ","https://www.gsmarena.com/sony_xperia_xz-8313.php"
"1555570162-805","https://www.gsmarena.com/","Google","https://www.gsmarena.com/google-phones-107.php","Pixel C","https://www.gsmarena.com/google_pixel_c-7826.php"
"1555570118-230","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Iconia Tab A3-A20","https://www.gsmarena.com/acer_iconia_tab_a3_a20-7136.php"
"1555570172-959","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","One S9","https://www.gsmarena.com/htc_one_s9-8072.php"
"1555570121-265","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Pure View","https://www.gsmarena.com/blu_pure_view-9223.php"
"1555570129-397","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy E401","https://www.gsmarena.com/energizer_energy_e401-9568.php"
"1555570205-1250","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J7 (2017)","https://www.gsmarena.com/samsung_galaxy_j7_(2017)-8675.php"
"1555570158-742","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","RX17 Neo","https://www.gsmarena.com/oppo_rx17_neo-9393.php"
"1555570127-378","https://www.gsmarena.com/","Cat","https://www.gsmarena.com/cat-phones-89.php","S50","https://www.gsmarena.com/cat_s50-6664.php"
"1555570147-637","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","Note 9","https://www.gsmarena.com/meizu_note_9-9555.php"
"1555570121-267","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Vivo XL3","https://www.gsmarena.com/blu_vivo_xl3-9165.php"
"1555570165-825","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi Pad 4","https://www.gsmarena.com/xiaomi_mi_pad_4-9249.php"
"1555570170-886","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G7 Plus","https://www.gsmarena.com/motorola_moto_g7_plus-9533.php"
"1555570129-417","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy E520 LTE","https://www.gsmarena.com/energizer_energy_e520_lte-8978.php"
"1555570123-293","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Canvas 1 2018","https://www.gsmarena.com/micromax_canvas_1_2018-9181.php"
"1555570101-11","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Compass 2","https://www.gsmarena.com/plum_compass_2-9127.php"
"1555570147-672","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","MX6","https://www.gsmarena.com/meizu_mx6-8078.php"
"1555570205-1256","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy S8+","https://www.gsmarena.com/samsung_galaxy_s8+-8523.php"
"1555570158-749","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A5","https://www.gsmarena.com/oppo_a5-9259.php"
"1555570147-644","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","V8","https://www.gsmarena.com/meizu_v8-9339.php"
"1555570118-233","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Z520","https://www.gsmarena.com/acer_liquid_z520-7073.php"
"1555570155-731","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","C1","https://www.gsmarena.com/realme_c1-9346.php"
"1555570205-1269","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy C9 Pro","https://www.gsmarena.com/samsung_galaxy_c9_pro-8347.php"
"1555570132-424","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart N9","https://www.gsmarena.com/vodafone_smart_n9-9235.php"
"1555570145-604","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","DTEK60","https://www.gsmarena.com/blackberry_dtek60-8351.php"
"1555570197-1090","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","8","https://www.gsmarena.com/nokia_8-8522.php"
